# freq,S11,S22
 (4.033663243617164884e-01+6.069446722945458506e-01j), (5.913668160568362753e-01+4.062668073850778105e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.717154480571678077e-01+7.431691750959656950e-01j), (1.907981640145101077e-01+2.846998933183630953e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (6.681590075595769118e-01+9.456983061504710131e-01j), (1.037246970615679498e-02+1.874693749656003439e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (2.010933647094316212e-01+8.881421763062602448e-01j), (8.043018015204385085e-01+1.365796889230387334e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (8.006884888424599112e-01+8.897749106620410631e-01j), (2.343769185195533344e-01+2.874673357944333985e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (6.745658587556677688e-01+7.989291117800794151e-01j), (9.883164548183644982e-01+1.452038854938565438e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (9.967524728487661134e-01+9.576276075310823366e-01j), (7.947992953273862460e-01+2.456880758801177622e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (3.680533200212423584e-01+6.524570695822506927e-01j), (5.995070855902991935e-01+5.176659005416870407e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (1.372237558063358343e-01+2.332636439852301402e-01j), (5.176768435176126726e-02+3.616864528714128779e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (9.984106767689193696e-01+2.442051680994908880e-01j), (4.598568621275139767e-01+6.040414619981411271e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (4.493279567377943540e-01+5.824341099253449450e-02j), (4.282715196213356945e-01+8.056010588352618962e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (9.322740175532878704e-01+2.046891269034948335e-01j), (4.860691605696839668e-01+9.983250166362793721e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (5.112902023694271270e-01+9.954928717927594706e-01j), (8.485881166524698038e-01+1.560627757270671712e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (5.540550098701491066e-01+6.790892680519639013e-01j), (8.002331601463297250e-02+4.915435420610864137e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (8.192468738230027636e-01+3.124210645123354224e-01j), (5.209294980208205583e-01+3.560544726678162020e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (9.674674704805674708e-02+4.278677038627238804e-01j), (4.299465031255159664e-01+9.012130055970987152e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (9.937152897439820443e-01+4.904287614995432865e-01j), (3.068309197279301959e-01+2.514999157103746663e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (3.886588544310622950e-01+2.210111817095878894e-01j), (6.079403875921380873e-01+1.721874752420130550e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (8.795975966856068862e-01+2.115850312608181794e-01j), (1.959078203978074084e-01+6.772413776755467074e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (3.077205652122647628e-01+2.407455192314955639e-01j), (4.040725247112911811e-01+8.785801333446051631e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (9.429876524417112327e-01+9.983061306752136765e-01j), (7.752706169519263391e-01+4.497984341037344347e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (7.241070784454939346e-01+8.696358463141518058e-02j), (2.352087132616544896e-01+3.579242024902290487e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (3.178782686562442450e-01+7.500278568748639518e-01j), (8.636876262659255454e-01+5.554432637213811974e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (4.811588910818759279e-01+7.982958446356329674e-01j), (1.111456393678984522e-01+6.585274151849703772e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (2.905357937162704740e-01+4.060308478988351455e-01j), (6.529034056520410800e-02+1.167825863533816788e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (6.274692789613744992e-02+8.184092881209998893e-01j), (8.533143136218550584e-01+9.674531476919522310e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (7.972976328532820345e-01+3.771912445812027892e-01j), (4.570296638405179079e-01+3.072102742981652757e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (4.840839716499805157e-01+2.629955206501090048e-01j), (4.997356778047941095e-01+7.170468077154589226e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (8.819885571672092528e-01+8.538943632588121835e-01j), (4.344505021795213029e-01+9.589416584663317256e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (5.625238646582437774e-01+8.216271021364237592e-01j), (9.153899247697744324e-01+2.947495462491782625e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (1.740407201090572453e-01+7.593128858581155161e-02j), (9.560152380480527734e-01+5.506134702569916994e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (4.339114694418142459e-01+8.756001818015062277e-01j), (4.145093877922334524e-01+5.115618237821006886e-02j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (8.856827787474205183e-01+2.653058904931636652e-01j), (4.069676027209466751e-01+8.303039983345492647e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (4.417244665383600610e-01+9.278274593963089512e-01j), (5.527190582255226969e-01+8.040914492514595890e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (6.663166071963311232e-02+3.307582821778848325e-01j), (1.036601126951308682e-01+9.264120731169497303e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (3.540959202932509875e-01+5.806668162881188922e-01j), (9.728276041880082881e-01+6.300304633162556733e-03j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (2.462425017014524542e-02+3.119851197708114476e-01j), (6.127148503365358323e-01+1.509436422752084006e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (3.861556863544821638e-01+6.788213880406214207e-01j), (3.776945282953507732e-01+7.565298773924005182e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (5.296998728906736620e-01+9.607820419421538860e-01j), (8.733596091541596662e-01+2.983771064735039058e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (1.032477873940257362e-01+8.338718189591987073e-01j), (3.933871084333105950e-01+8.027557659944050128e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (4.774305210299482072e-01+7.042017245273701764e-02j), (4.819592753005496055e-01+3.475099096521766517e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (1.949874700242821834e-01+1.876034055568098768e-01j), (3.389247055979893730e-02+4.919035724532705434e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (8.318212512990617036e-01+6.245297389374036001e-01j), (2.642691165662017783e-01+7.156185646565786929e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (8.052428584228775721e-01+6.638687041029358582e-01j), (8.165614546021604525e-02+1.450197859386892496e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (9.860341212350725026e-01+7.052845578121741399e-01j), (1.733736750524327297e-01+3.212275077668103052e-02j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (5.125404549582435187e-03+8.017455406141572594e-01j), (9.240175206365353056e-02+2.858398644343534967e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (1.478373773633681054e-01+2.488654302760208159e-01j), (7.597087684397484386e-01+6.413886577683624024e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (2.684493880471708893e-01+8.327267610527423480e-01j), (2.689509197863146905e-01+5.912885368114220164e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (8.826123709365190084e-01+7.065360184080525796e-01j), (5.940873215522997075e-01+8.309048860355050525e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (1.135555660130742606e-01+2.144906401987728417e-01j), (5.836949230085719531e-01+5.929195209629666286e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (5.865068056295147381e-01+4.442867114764348369e-02j), (2.897283493081701522e-01+5.994382817804292385e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (1.747184572445571460e-01+8.598470143125233056e-01j), (6.335372745776457482e-02+5.686639265274595623e-02j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (6.097862136555310952e-01+9.152524133930654004e-01j), (9.289702832000320543e-01+1.387502367489595878e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (4.797205529995544060e-01+9.626488639082074750e-01j), (4.775503111443154536e-01+3.996365143028617339e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (8.337793328010950633e-01+3.607696378541765947e-01j), (4.611342627382286619e-02+3.844154571622289129e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (7.658887521560080458e-01+7.441099953438878867e-02j), (8.184896788073016127e-01+9.749067317555213386e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (3.087595789189148121e-01+6.969412854899472709e-01j), (6.356743466524228392e-01+1.647755023535265595e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (3.099082565429975844e-01+4.630762914365257332e-01j), (8.563831657200585701e-01+3.318714118798576918e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (6.430383211168245738e-01+7.642304878089540843e-01j), (3.528809579846565736e-01+9.225651531616411161e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (3.560759925972719619e-01+7.876455731674678606e-01j), (5.579216150370238658e-01+9.324870602446094781e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (7.641360590050810808e-01+7.764219634506678291e-01j), (7.442348015096423852e-01+7.971901185846163029e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (6.408817512706281860e-01+7.781379536893906490e-01j), (4.157926415282030552e-01+5.559467714766709312e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (5.114356003595839084e-01+8.162882063903769136e-01j), (1.274726152393361733e-01+4.541672642518137515e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (2.592648655163060090e-01+2.729385968362240122e-01j), (2.829635047751157817e-01+6.071051230049931968e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (7.463713557025767331e-01+5.318476150244404455e-01j), (9.328602797284391013e-01+8.503268798012781904e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (9.532563051760730710e-01+6.794825595171397614e-01j), (5.118209745300853486e-01+9.697778173303713833e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (1.820861019941382164e-01+7.646705871591479298e-01j), (7.319538287068050320e-01+8.505432709046389927e-02j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (3.305678366409323665e-01+3.046374423546324151e-01j), (5.944072749459792249e-01+3.054121655227639565e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (4.816136665163077701e-01+5.816874194406645993e-01j), (1.900320031654207931e-01+5.415715792355435543e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (1.376052722643732462e-01+9.168582502591560157e-02j), (4.304566816190247280e-01+6.559082811758221165e-02j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (5.627801200907490697e-01+6.481970977649612609e-01j), (4.118769668158008823e-01+7.552351614137250424e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (5.650935403437872262e-01+7.188540552893493141e-01j), (9.451373803075915347e-01+4.404166303546422911e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (7.635106652391598914e-01+8.431770935878791784e-01j), (6.167954756164699681e-01+1.613543232919362191e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (4.350189871662878405e-01+6.825815547313515141e-01j), (1.464453164016494835e-01+4.604501274816560352e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (9.514629092047927061e-01+6.125165537944998739e-02j), (2.233137071215098857e-01+9.997933445118510898e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (3.740088153199055965e-01+9.856613844717659889e-01j), (8.164268774933427508e-01+2.372626663931933777e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (9.016417550911863810e-01+4.100180347762507616e-01j), (6.989194383809737010e-01+1.852000735340674220e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (6.870095969160598948e-01+2.953753088111327196e-01j), (2.132452437853541438e-01+3.197071697991404893e-02j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (9.931668591453005623e-01+9.074262811665902984e-01j), (9.402003192497991879e-01+4.382756158849898664e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (2.136052177854957934e-01+1.748085306486435453e-02j), (9.926438785168343326e-01+2.015733659874346939e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (3.821383499471420198e-02+8.288734125435178735e-01j), (5.930509891551709600e-01+8.449243860994785082e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (8.969849480121210306e-01+1.746551311719024557e-02j), (2.073854568977817614e-01+3.454071549893594772e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (8.183520775212568266e-01+6.754945401230431079e-01j), (8.919002865756011644e-01+1.942360367314667213e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (5.729782243047181201e-01+8.335378731069232883e-01j), (8.202975257025418854e-01+6.083259280390113100e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (3.719975199885322548e-01+4.311168077420149958e-01j), (1.273812109335418219e-01+8.969357064162434279e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (5.637829207453740610e-01+7.544326060379150656e-01j), (4.522039015185136401e-01+9.781573163029624318e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (7.117557467961501683e-01+7.282950253714055577e-01j), (7.212197391635077892e-01+1.500644266123437598e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (7.950992028709528148e-01+8.836387799719318537e-01j), (1.048871594829150489e-01+1.083727438313331071e-02j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (1.859989980492663397e-01+1.969636607174490850e-01j), (9.290514884041722876e-01+3.256273774181881464e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (6.830884110714618984e-01+6.508192874636237191e-01j), (6.034029019078396283e-01+1.650333865792041887e-02j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (5.884794759348328519e-01+2.438063537325584340e-01j), (5.936331354186379361e-01+6.816508837791300790e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (1.518673654377614701e-01+2.626362102089191408e-01j), (2.564192126643163316e-01+9.861996448045756702e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (2.042209856098909926e-01+3.660708078496286433e-01j), (2.305699532556535480e-01+7.418139617589060153e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (3.639799362886081413e-01+4.144448710264566627e-01j), (1.047218835635790324e-01+4.222518303237320358e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (8.451067257331913440e-01+3.125208380321117252e-01j), (2.114393542736126008e-02+1.452746035580412265e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (3.718329475130721651e-02+6.284516642370451267e-01j), (5.136167510511595591e-01+8.952179907675202886e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (8.496861002493993897e-01+8.014786033306988688e-01j), (9.929316703461295024e-01+9.902461954949116629e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (6.779064700250552189e-01+7.450102177026484140e-01j), (5.001933726710073858e-01+8.366620811090778043e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (4.824464589383569146e-01+3.354762947849903032e-01j), (6.943584958793463935e-01+8.975145674116793426e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (2.193160833947925825e-01+6.877943464300164678e-01j), (1.607144715649433397e-02+8.873310158848284335e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (3.446643149365883341e-01+5.592473653863559990e-01j), (3.456085934502839407e-02+9.795554023943383593e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (8.097117792789066959e-01+4.678924604047030034e-02j), (3.646689022002509439e-01+4.751066686849023668e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (1.487590332774259005e-01+2.728769652619815744e-01j), (7.451588602423142582e-02+7.434388199576702494e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (2.527105294395689539e-01+8.130714173991304694e-01j), (4.134621725906305612e-01+1.942076105873764558e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (3.791826356039427193e-01+3.479006676068413517e-01j), (9.564883892156766931e-01+8.158368138018983196e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (6.861530533952727717e-01+4.221468946361838226e-01j), (4.109476588029279398e-01+2.143784934948654852e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (6.916418723665695989e-02+4.330654590100165846e-01j), (4.893508846156313652e-02+4.668947788188407833e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (6.484339301561933278e-01+2.986518239539026620e-01j), (5.780541929724980488e-02+8.555869287082421559e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (1.242240225392998720e-01+7.441562427619323739e-01j), (4.077328540281525138e-01+8.583561839267290772e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (8.225960244519495701e-01+5.715296987437771259e-01j), (7.746652936123308297e-01+6.854804990008978027e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (5.063281327127719944e-01+6.133663973879344145e-02j), (7.293825149859836099e-01+5.375982399543840495e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (8.040691581032528568e-01+5.403849870401741251e-01j), (4.976433147283388925e-01+4.656688078135151621e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (9.252441777451542171e-01+5.951780408932426658e-01j), (3.811604742489530517e-01+6.411886957180829016e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (7.166446000660090521e-01+9.001840958900728662e-01j), (6.910899483478731842e-01+7.007286002722670215e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (1.866624270013168552e-01+8.339518548356672500e-01j), (6.234310972273959806e-01+7.289947250674605472e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (7.386267039843822380e-01+3.962600531411557547e-01j), (5.376823061258939607e-02+5.083676574214079924e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (7.447235561543640303e-01+8.278476515423724980e-01j), (3.361928186606919500e-01+6.473893080340742401e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (7.158902624695118178e-01+8.134401873109630143e-01j), (9.726839035494392327e-01+8.701451794134272832e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (1.689360305532051632e-01+7.257042931697530452e-01j), (5.931112477150065621e-01+2.996220187072456964e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (6.068091892108048446e-01+1.231593386913548693e-01j), (3.524158452558417975e-01+2.148565721750483881e-03j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (1.831848593086545796e-01+5.916208591995530952e-01j), (4.299005534162899655e-01+7.400913970029245892e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (2.320438341789075043e-01+2.775075405469646928e-01j), (1.975766799216587266e-01+2.040259579262202472e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (2.938351928035932703e-01+6.362168422393928990e-01j), (9.914938806874924460e-01+5.725760034322590064e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (4.457023186116023661e-01+8.275290305035586380e-01j), (4.797063857385506225e-01+4.901529280795793309e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (9.191392845709501769e-01+1.352434368893893346e-01j), (4.982598541090976774e-01+2.797703084403648788e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (6.130387334782685382e-01+9.434505673543897020e-01j), (8.265482236223445911e-01+3.178977662502233681e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (1.772007841955599572e-01+1.775031893051193244e-01j), (7.872001368475556315e-01+4.030693387855643905e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (7.665256522215410095e-01+7.355486083990889767e-01j), (9.943983040652294436e-01+1.842778416390604690e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (8.282655831233931565e-02+8.712717568160722736e-01j), (1.483262136418792565e-01+7.632181520440095568e-03j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (1.441014669293155803e-01+9.485493199223848926e-01j), (3.699407807544947691e-01+4.035009466741219519e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (7.901700723731580611e-01+3.110195198218269619e-01j), (8.532846140830867565e-01+6.995735915252138115e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (3.437559689431846088e-01+9.599965689752575360e-01j), (5.240987852532988933e-01+9.527968656748423415e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (8.404592732562982116e-01+9.219424585695302765e-01j), (8.072632267437696019e-01+2.793102496915289557e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (1.535688578766397638e-01+6.794868892336188848e-01j), (6.428127037287661993e-01+4.773644620460821830e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (4.620591446975919059e-01+6.722529023131579295e-01j), (6.601550229176438300e-01+2.521962931444218237e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (1.912480982094295623e-01+6.512077980799803045e-01j), (6.226514786328998241e-01+2.880207697291139457e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (5.640917140408574504e-01+5.099536132716748771e-01j), (5.499940343715888913e-01+3.918515773500999000e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (1.064920349208703376e-01+6.138398264239880442e-01j), (2.607227686950399637e-01+6.938976396576381767e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (9.031112534114175139e-01+1.427526278858309849e-01j), (7.352738978130989311e-01+6.318440973385510695e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (5.618795235736970817e-01+9.212246588107787515e-01j), (3.432869058723695410e-01+5.481256239011292886e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (1.740180841933842704e-01+1.221299386167595813e-02j), (1.037945113673801600e-01+3.261583222956233596e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (9.998821666775689065e-01+3.609103933888446747e-02j), (6.643085826909619351e-01+9.998956038657431655e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (7.090491067855394514e-01+4.225785801153937316e-01j), (9.350809174886230979e-01+7.568306525716435029e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (6.446692946145108349e-01+5.939157033987765288e-01j), (7.438016938418443580e-01+2.657476791708319741e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (7.735396090625377141e-01+1.174894549394122079e-01j), (1.690981687972981096e-01+4.711184722247940826e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (4.854265288062508121e-01+3.404234148170353080e-01j), (2.286386572797097783e-01+7.807824909076833686e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (2.573437136181566665e-01+3.217953802864605972e-01j), (8.982864718598362330e-01+2.371629796489964637e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (7.969100247866990339e-01+7.591901498728343967e-01j), (3.980239679355089821e-01+6.695750687697342718e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (5.837401270816845456e-01+4.260368560965299700e-02j), (5.444313315088924465e-01+2.337989702669530656e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (9.491356443538692123e-01+3.364528908647849148e-01j), (9.128100924172790620e-01+6.019099725418699531e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (2.476130087337327090e-01+9.823770505237661155e-01j), (9.084187015338591742e-01+6.198189137114546998e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (7.951608447669679114e-01+9.300773244482689606e-01j), (8.783260799311909395e-03+1.212626037058186501e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (1.839815151074598587e-01+1.980616418485218189e-01j), (7.781279717937905627e-01+9.118290097235486336e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (3.706347220856560654e-01+7.230611368545466489e-01j), (6.655219348243418542e-01+1.552358761541967613e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (1.627556024084153563e-04+4.618552972258875844e-01j), (7.583740422071557630e-01+7.346370584113339763e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (7.119924873587635261e-01+3.703236961136779914e-01j), (9.475521206605703739e-01+9.210239169021068317e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (6.823092982098096781e-01+2.170299550815957268e-02j), (3.161389851563474185e-01+8.757289063715737454e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.793671299940386321e-01+4.597616646719990818e-01j), (4.975883813706626357e-01+8.279759495955857362e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (7.689718265483341808e-01+2.356478406065888320e-01j), (6.074726037931922340e-01+5.766990284394846178e-02j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (7.825450204650766795e-01+2.886258425510588310e-01j), (7.142822077527133384e-01+1.770606596914119368e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (5.786416508608068776e-01+1.959593875415944764e-01j), (9.711963910431629099e-01+6.369723389898526156e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (7.026463007577429254e-01+3.761668185512059281e-01j), (8.116084066173978595e-02+3.122525234112960568e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (7.145488842499024829e-01+2.739443504413854313e-01j), (2.816165592657449146e-01+6.746053243293524959e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (1.874215988865290949e-02+5.777731874803334611e-01j), (2.293033094860057464e-01+3.528836712037730639e-02j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (2.347210895474288739e-01+3.972809321582665421e-01j), (2.807697815852475687e-01+5.492359366334762516e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (3.904470176632980349e-01+9.269936256464792468e-01j), (6.096076540425700019e-01+4.809919649653048301e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (2.881820008910067621e-01+9.969741813268817587e-02j), (3.149273287804457144e-01+1.039464587009553131e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (1.001246079607172046e-01+9.086673882644562550e-01j), (3.993066648095899840e-01+5.838602567339549188e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (3.946113644362310158e-01+6.749985977309904683e-01j), (8.895574748701171597e-01+4.542798579679681037e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (5.250033567629966980e-01+5.570580181442909007e-01j), (6.206772672279313730e-01+2.345272153569128992e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (8.616515903145681721e-01+9.301418155253566855e-01j), (8.610043052959865939e-01+4.173301019783232091e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (5.352161074781746075e-01+6.813870976378889610e-01j), (2.236679880934768772e-01+4.951321784222183497e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (5.543251755260411029e-01+1.886298895612813498e-01j), (6.840726500591424175e-01+9.587340119157961027e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (8.452333018939260922e-01+7.720000717892075981e-01j), (2.806711006476170223e-02+5.908517775197421606e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
