# freq,S11,S22
 (3.364920655322414245e-01+1.905045319758534861e-01j), (3.090897277125275178e-01+6.087916892331524110e-02j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.388023042541674412e-01+5.471475191656676174e-01j), (9.449758076648531180e-01+4.722850124627447910e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (9.460997998759285155e-01+7.571748252204818508e-01j), (1.567748835437011712e-01+8.496075864699764724e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (1.998187837879609186e-01+8.754650846722222823e-01j), (7.903851665486483213e-02+1.493739035729094722e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (2.033260197082553677e-01+8.748060683414978778e-01j), (3.915949370374545158e-01+5.892373008360275444e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (2.323326981903848232e-01+7.523985241942827695e-01j), (6.941391481335741354e-01+2.427410404702879942e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (6.875396723704976232e-01+3.113139142047161023e-01j), (2.498682175588635701e-01+5.481748334605216488e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (3.127960219427839972e-01+9.201927800369864574e-01j), (6.380235931905035018e-01+4.330826338224924577e-02j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (4.360057445539129439e-01+3.848329739721165765e-01j), (2.340095312117373982e-02+2.660314093976060557e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (9.786506930979236296e-01+7.857090526134427044e-01j), (6.235204906734564956e-01+1.874173205697738931e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (6.499591413974902254e-01+2.069615931811206178e-01j), (5.431231579760720241e-01+2.320149870531781344e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (5.121649603124311945e-02+4.543099212207719617e-01j), (7.564101775911168390e-01+3.426998379707024700e-02j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (9.330132202713037337e-01+7.321606335080312888e-01j), (6.085674345811644681e-01+3.828428277221817000e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (6.088110900586812813e-01+1.656974866156929460e-01j), (1.580037592074298169e-01+8.927801237723430594e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (4.027696029750819084e-01+4.614090718660555090e-01j), (6.850877885122391708e-01+3.096479475285063288e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (9.553997910078748657e-01+6.502480388594730210e-01j), (9.394812145293153227e-01+4.863729408959842626e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (1.686779995524247955e-01+9.672505752775745202e-01j), (6.930049824519721735e-01+2.562546289699663138e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (2.684036375564230470e-01+9.053014258621172594e-01j), (5.523506371848572183e-01+8.875623357243767053e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (8.692554262356195771e-01+4.699937501859330347e-01j), (6.997084016598142941e-02+1.835434208280991575e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (8.528693206860182841e-01+3.629995873365887693e-01j), (2.957888775106544132e-01+8.075147634876230773e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (5.222941921890319472e-01+5.737568056238635528e-01j), (4.393109723832100411e-01+6.281887854104614144e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (4.261128387219371705e-01+6.081362751335622763e-01j), (9.000897696891213551e-01+8.560931219474053888e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (7.159649485029520033e-01+9.229818880078436427e-01j), (9.640732315897526661e-01+5.130992684823617589e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (1.115474019091643454e-01+1.685466494728704578e-01j), (4.232590823441287897e-01+5.484116612207278196e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (4.699181408971588869e-01+1.377258145959691094e-01j), (9.280065263368368900e-01+2.774976874267259808e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (4.242415949134514808e-01+8.381176525907558794e-01j), (8.570158888742698267e-01+8.218685769110606332e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (8.637812925813401765e-01+4.973011059205685314e-01j), (3.982534489691570423e-01+4.318667119019456990e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (7.394715485427811874e-01+9.837490988700933192e-01j), (3.868821293590796184e-02+9.724310911204231411e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (5.800157321764207730e-01+9.456968920540994583e-01j), (1.019932402003582705e-01+2.953558566987933842e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (4.193968962537851786e-01+8.036627300123769801e-01j), (3.985250246727672918e-01+4.059047975912726258e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (7.440037094158554742e-01+7.819271487682233346e-01j), (8.866642262749346859e-02+4.134486049020780207e-03j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (3.318072859145122511e-01+7.015388406005603761e-01j), (8.161091099780173330e-01+2.036110958171676311e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (7.159237389828203568e-01+2.327872501319356857e-01j), (4.757436614605570213e-02+9.220017461055853847e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (3.324733013225624756e-01+6.087750905985356287e-02j), (5.214485228209450041e-01+2.378345295017325611e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (7.385255086724938911e-01+7.986642320405329398e-01j), (9.226235650713069392e-01+5.063829919343764141e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (7.017606616168570177e-03+5.697364948624605852e-01j), (1.332296814301647814e-01+6.986850104654704907e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (8.806741717405719427e-02+4.095058995780475053e-01j), (4.937498585455543099e-01+7.376568892796752097e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (1.649805008905639303e-01+3.167505791787607050e-01j), (8.234116114494111072e-01+6.844041172056659628e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (6.668475266387663414e-02+3.709808315257863143e-01j), (8.947904285447606521e-01+8.298671829452534121e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (1.930982386448976129e-02+1.876599069074456061e-01j), (5.652791144813195112e-01+6.290613905349778934e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (3.629479611345899359e-01+5.057158450960144158e-01j), (7.939410102121308155e-01+7.989500116922276796e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (1.231430076159981679e-01+4.824638263084224388e-02j), (7.850437511555177217e-01+2.368210729738495779e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (6.818169989798452679e-01+3.858409868216653438e-01j), (9.797200921397054563e-01+6.211752077726652166e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (5.977884951562018045e-01+1.949424443067400148e-01j), (7.801138251770568521e-01+6.114468216824237023e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (3.934139968247210017e-01+1.460764592992115363e-01j), (4.336464046472129352e-01+7.167296100923273849e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (2.980116490917703587e-01+1.340485290685240471e-01j), (8.844701470772480256e-01+3.687293844508019447e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (7.155095563890995214e-01+1.303236798785607498e-01j), (2.595964742924283808e-01+9.481802128672035535e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (8.166884638791325202e-01+1.585738597145448514e-01j), (5.836975526645123979e-01+9.072701711143410508e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (2.527200985336739425e-01+1.370228936250234009e-01j), (5.890708241363901143e-01+8.886744499503684835e-02j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (5.002622897587551964e-01+9.211872683371258308e-01j), (3.363167486882585600e-01+1.277088232678682544e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (2.457732054075818517e-01+9.489945200936401593e-01j), (6.524749734102474052e-01+2.193557685791175382e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (3.593030025431742658e-02+1.812915107518944247e-01j), (5.355306693118859762e-01+9.621836153152381055e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (7.618857560097940240e-01+2.071821636894217722e-01j), (7.681636712987434112e-01+4.905790336265368756e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (3.767444607896391906e-01+1.381668681878440719e-01j), (9.142532976775756826e-01+2.896083539807636775e-03j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (7.208785876200769493e-01+7.316344374537994133e-01j), (9.469807337137574610e-01+2.282277881366535643e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (4.540309629037161399e-01+7.065101640248009351e-01j), (1.675585013204351492e-01+1.630058998940553394e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (3.938595794791702742e-01+4.034302872104211790e-02j), (3.156527791970520358e-01+3.288600661756434507e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (1.464519080475734647e-03+8.170584440129794457e-01j), (7.460358862472535879e-01+7.688108721768508458e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (6.546424838305320293e-01+5.110720152213477085e-03j), (2.919739023812656376e-01+5.682290448844838915e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (2.858843846177905323e-01+6.806152450205534832e-01j), (3.759425975977287449e-01+3.958176396524504259e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (7.186408997370048457e-01+7.725394773750581257e-01j), (2.491023541310239953e-01+5.870440196099239172e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (4.086431620188515357e-01+9.136082228705172392e-01j), (7.189366698247152687e-01+1.226009160445450386e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (4.434429086971789502e-01+6.157314131439879379e-01j), (5.969993658739022324e-01+6.354739894031395941e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (3.171813270521675054e-01+7.945412777813383176e-01j), (2.344017512177696272e-01+4.266555577945135846e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (4.926375432189139536e-01+6.092021257015601821e-01j), (5.087994219740934465e-01+4.488095658075446082e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (5.952233020951095410e-01+5.604848385224938667e-01j), (2.113590522570953922e-01+1.095671597336368430e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (1.706088703965076281e-01+2.520975449378328737e-01j), (5.862584259036626166e-01+3.314894621849501233e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (1.193785542655134702e-02+5.986217876812600647e-01j), (9.870044099201640275e-01+7.032563083272747040e-02j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (3.898963029760796895e-01+9.253658165490245002e-01j), (2.901674361245024647e-01+2.331011662589241862e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (7.942191652745845820e-01+5.299353559685775483e-01j), (5.631164651331758142e-01+3.712499912537690072e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (2.326934701614025158e-02+6.804755480760651398e-01j), (7.264748372058110748e-01+6.259261378721026059e-02j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (8.029273461997912253e-01+3.086178611538782368e-01j), (8.456746143746264321e-01+8.012280937331780484e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (3.724187478960822029e-01+4.912596799651245405e-01j), (7.472073551177382811e-01+7.152655129850145066e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (3.031376232450895269e-01+1.797807940492446299e-02j), (9.868491930117118116e-02+1.996884772486058335e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (3.429629491345509429e-03+4.460866835368065830e-01j), (4.036579466414325079e-01+4.644377516944764306e-02j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (9.332137360123742287e-01+7.134762342518561340e-01j), (9.604353087613337614e-01+4.935121326214406690e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (5.856160925047981802e-01+5.263798377423780650e-01j), (6.978439611704551071e-01+6.661257174026427030e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (1.231542770397231479e-02+7.191326361621233065e-01j), (1.375005359602624599e-01+7.730704119749344239e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (3.685695929700348872e-01+6.396947776342829517e-01j), (6.529471813870146857e-01+5.346942245922015058e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (9.708098233246209574e-01+4.219707309835984965e-02j), (2.353835395821264331e-01+4.681893782410687654e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (2.405486369279938863e-01+2.690688839527699550e-02j), (8.505453197180182778e-01+7.912550621194419653e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (3.197412678797805219e-01+2.810872975563996068e-01j), (2.742151744369027977e-01+8.941583654914805335e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (9.811877359133273080e-01+1.618838103072107737e-01j), (1.427745433372938910e-01+9.642584069833881610e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (7.770915467685945988e-02+2.902366069030168916e-01j), (2.051027519912462793e-02+1.457352164035712327e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (1.265079707073911708e-01+7.128291406764675209e-01j), (7.799545512916299383e-01+8.120492227455206047e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (8.010153344515951179e-01+7.658898387361875448e-01j), (2.387873558212116887e-02+1.513045747237743432e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (5.275535825895218967e-01+2.694972581080062879e-01j), (1.282406040453207829e-01+6.890839405343438528e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (2.081514535723162362e-01+8.181110621577691866e-01j), (7.874339072085922986e-01+5.387594256984910013e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (9.356421002948233090e-01+7.044297696813767162e-01j), (5.494952331847725580e-01+4.516579435947797316e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (5.468169743046614739e-01+6.533199697809517481e-01j), (9.924667944934139063e-01+2.783008468301885197e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (4.435601329100197221e-01+2.025998075006383292e-01j), (1.707241683722169334e-01+7.894301017960714262e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (7.286774717568157422e-01+2.251501642026260130e-01j), (1.057483541012982364e-02+4.526267114947020165e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (9.389254870124575936e-01+3.837616318838018570e-01j), (9.568797587545460059e-01+8.778750104918775499e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (7.314650236907940251e-01+3.165525310020024241e-01j), (9.347241884851887894e-01+1.562494507407983235e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (1.318803807762594094e-01+5.812771224019683824e-01j), (5.364316498015986312e-02+3.525407989022575350e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (7.284881645096119573e-02+6.859162438081379820e-01j), (4.325610948014521062e-01+5.662442318184934820e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (1.095513671409293899e-01+7.138160882712862865e-02j), (7.303122373085075836e-01+9.920650198089905336e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (5.839222808725579306e-01+3.443802711325739674e-01j), (7.647783985528895379e-01+3.647387821143780462e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (9.996097027071588759e-01+4.981732212034837293e-01j), (2.834798217203255977e-01+6.726046957668588844e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (9.058778163069108880e-01+8.561339857910034157e-01j), (1.140189282082392230e-01+8.514403878899534650e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (3.023616718686511495e-01+6.919654101027061799e-01j), (7.468417758638771220e-01+8.921990433293292000e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (5.375443846195371300e-01+3.935619474542190188e-01j), (9.925056309812655408e-01+9.327074655304705697e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (1.468396825586604226e-02+5.759869041449714455e-01j), (2.957903334829953268e-01+5.328784991756717604e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (3.333020605408972825e-01+4.203349829677960336e-03j), (3.208024567518980019e-01+1.612070129642861893e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (8.606392020626341122e-02+6.501894076794434429e-01j), (1.505315777355378248e-01+4.184699004042333748e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (2.067883019350420515e-01+5.062407663221079046e-01j), (2.966632707537972813e-01+5.807510643983677667e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (4.334081611250220067e-01+9.751978659447245734e-01j), (5.899431001461137303e-01+9.863154360769685880e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (8.104070175427349199e-01+9.255585846325538046e-01j), (2.606790975800596932e-01+7.491078313884069750e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (3.308537924155161569e-01+5.443765189080059796e-01j), (9.728020847295175688e-01+7.060902415373033758e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (6.904847514138091613e-01+5.947366898514961919e-01j), (1.508924403526793467e-01+3.015815826718961645e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (9.418500542998718972e-01+7.168809025290684422e-01j), (1.732042356385743442e-01+4.342338079175763754e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (5.894964442151406914e-02+9.445622104987499990e-01j), (4.123664244994729167e-02+8.283385274791639219e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (8.089073481468185278e-01+7.577719100354166626e-01j), (4.067412835938422067e-01+7.287285845401030304e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (9.362004428316359483e-01+9.293290988708686751e-01j), (6.525224046975510728e-01+8.480380033365919612e-02j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (8.080652537877438535e-01+3.246406139648164713e-01j), (6.376074953870564110e-01+1.319865739118797343e-03j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (4.725984964649830866e-01+1.697525134453619078e-01j), (9.213957464274703524e-01+3.052878763542331564e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (4.812691892196644394e-01+5.980311602301227047e-01j), (2.076486329286918453e-01+4.376891327682138622e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (7.994772843478319402e-01+2.509728543187419447e-01j), (5.170432667794725434e-01+5.715639646743359004e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (3.649022507588506326e-02+4.546178695067296660e-01j), (8.539277047649633801e-01+1.509808895449122890e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (6.180454272258359971e-01+1.084522751158112364e-01j), (2.484552608858952016e-01+9.779490359908581398e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (5.945095516290733739e-01+8.386095406641120853e-01j), (1.400026306990198588e-01+2.201897241724253274e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (9.217987341463959039e-01+1.534500934886290358e-01j), (3.206343001770046719e-01+3.749496603699888908e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (4.216655248066789596e-01+1.098197772254204674e-01j), (3.665519498378712049e-01+1.763451496997719969e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (5.000078006264107033e-01+2.168250683655964517e-01j), (1.449622223497845086e-01+2.909047512616238507e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (6.539477641880254710e-01+1.554307291100440747e-01j), (5.377345381181453110e-02+7.400003045854419703e-03j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (6.717542162566905173e-01+4.249963430434186007e-01j), (8.835582695508741313e-01+4.246415791096816994e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (6.943251605409425098e-01+8.528872469090933439e-01j), (8.656772032998887312e-01+5.822680969681192087e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (2.303179672612742923e-02+8.436745359738337946e-01j), (3.040220656969174762e-01+8.244101968204341491e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (7.930407492231522637e-01+4.876088236260306408e-01j), (7.448885537731647632e-01+9.892031447494943341e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (5.255496209848431466e-01+9.263172449721319701e-01j), (6.326990009105896151e-01+8.940452280353387016e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (1.855308740037248105e-01+1.009353230329868012e-01j), (7.049939535087346165e-01+5.053003592183622494e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (8.157046281820357070e-01+4.377795180837876776e-01j), (2.112945329716460208e-01+2.710436860599800823e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (9.783303382353113475e-01+2.788367073612006974e-01j), (6.521728849069862166e-01+2.341707703612786462e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (4.120038110650537933e-01+9.180983798094860537e-01j), (2.669287588628346253e-01+5.403748911015953116e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (5.080121390175220686e-01+1.931150355276567421e-01j), (2.424334523909934536e-01+2.226966763694450124e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (3.391879267771802375e-01+6.102758811612160050e-01j), (8.259443874005438779e-01+3.250116844237194158e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (2.607712641890973515e-01+6.161623077998279463e-02j), (3.944556513695643973e-01+1.779650198175677378e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (8.148284690190776836e-02+2.949918439909967605e-01j), (8.880080374264005538e-01+6.094730674229792422e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (4.204443774406685375e-02+2.035296861529021228e-01j), (8.787557764365846458e-01+2.668821079433221222e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (1.904992733836292640e-01+6.797645850537049617e-01j), (6.818019588328735336e-01+1.333853878714308383e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (4.293140593236161040e-01+6.544923952836986247e-01j), (4.962417392200613175e-02+2.777732738310272342e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (8.754710059566711555e-01+8.825652572024025311e-01j), (6.481653388798652715e-01+8.601228188682162878e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (9.541612343455759815e-01+5.462539034318760756e-01j), (2.762401022996323618e-01+4.987090127285879193e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (4.665775126755321578e-01+5.304053711759572076e-01j), (5.998299622482688997e-01+2.644942652058842603e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (2.906843520069039011e-01+7.152224864943358407e-01j), (4.699031183793257460e-01+6.888084719918866616e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (4.641123404415472553e-01+7.973251950338146044e-01j), (7.001263308897578419e-01+8.919284898159572927e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (1.466489693889149182e-01+6.665304075806819384e-01j), (5.539992640691672188e-01+6.736383012997192443e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (8.830984134739132685e-01+4.035157673944349543e-01j), (1.159295199103593799e-02+7.893484573676756710e-02j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (1.017469777840492862e-01+5.260615469708154190e-01j), (3.860130622047729387e-01+8.317803568936965597e-02j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (4.431675638602725620e-01+2.457257928100591293e-01j), (9.861359003323831862e-01+8.354422916756738537e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (7.589143172748045174e-01+4.558272290679594718e-01j), (1.807900339708319315e-01+3.495926997452021290e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (9.172192516518360428e-01+9.296230443307684776e-02j), (7.630018439203649638e-01+2.276717163257071519e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (3.667486756095540423e-01+5.242490961089203427e-01j), (2.722704120182020127e-01+6.241489524341712336e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (6.907503465706216206e-01+3.383079071402278482e-01j), (2.918215365292097241e-01+9.341829837765537325e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (2.579785994313620323e-01+4.483605211345336183e-01j), (8.906271134553591651e-01+1.554864618415117139e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (7.265091763351588794e-01+5.275902760851064466e-01j), (1.255186687614765484e-01+3.469005340477712140e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (4.914973110398381806e-01+9.717876525344658623e-01j), (7.741489665346138471e-01+9.708645999757674616e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (2.085086369841960829e-01+5.412155239907366910e-01j), (8.403574848685644305e-01+8.033768832372483182e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (9.256578825071305472e-01+5.639401845629635757e-01j), (2.642798324281371292e-01+5.151072210947350571e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (8.122194600895314975e-01+3.851185101989760273e-01j), (2.785074392030273405e-02+3.155072743041191785e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (7.102692032548845180e-01+9.253353857051653808e-01j), (7.288931784984717943e-01+4.554701600705971520e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (4.175567692540275155e-01+4.583835688319058965e-01j), (8.577727603176313886e-01+3.645680396165951187e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (6.155254635307862987e-01+7.820539688210409457e-01j), (5.315158464019147377e-01+1.251972161286968310e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (4.291122197522045933e-01+9.640056847494211656e-01j), (1.283665771870701189e-01+2.473625844214054625e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (2.298830848323100140e-01+2.828004267405899164e-01j), (3.785810937801965537e-01+3.256074344491893813e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (6.264136839707310500e-01+7.769634387113911744e-01j), (1.518255780500464835e-01+3.640740414866395769e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (9.551607697605430936e-01+8.505419757373777756e-02j), (3.241459525232731620e-01+7.309757544376065397e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (1.701719621919633996e-01+4.944925282660910248e-01j), (9.225764379786220992e-01+9.572764188645698225e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (5.547041180292188178e-01+2.760993060279679501e-01j), (3.154248649251530923e-01+6.526223233776093924e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (1.382967677707658272e-02+7.924083548390690179e-01j), (3.418131601755253213e-01+4.717031535430638023e-02j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (9.015144856681335250e-01+2.225231542547473351e-01j), (3.911388468615387692e-01+1.517492155084722016e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (3.027949943822265677e-01+1.977744436678876561e-01j), (7.826184227938126625e-02+7.100498681691153058e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (1.596272122140429683e-01+4.798969321316064462e-01j), (9.079278015074718766e-01+6.149033302497519671e-02j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (4.259213554118016498e-01+2.612280472053032376e-01j), (7.219784800411169767e-01+8.370081703928636818e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
