# freq,S11,S22
 (8.679228790075068645e-01+3.608100881203011312e-01j), (8.895734491498787921e-01+1.618736266895901554e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (9.474414039925438402e-03+7.316151886087105538e-01j), (1.957831889487838817e-01+2.582707173807080592e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (5.982991995193837065e-01+7.423171457084766223e-01j), (7.206332806007231806e-02+1.829429651980006843e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (4.489593440797726709e-01+6.584191862752166724e-01j), (1.920725412027102230e-02+3.530695602124099830e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (5.455207651424509585e-01+6.700351604185517118e-01j), (2.578467800996808723e-01+5.410043770371454341e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (5.852117238119665110e-01+2.224293883942771721e-01j), (1.251081708841594864e-01+5.196160412757026004e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (9.571272366840150037e-01+2.420366319435667268e-01j), (6.781314751133864505e-01+3.214012756547005578e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (6.967456352892106297e-01+2.742816487915016310e-01j), (4.833118910876290641e-01+5.199118488236370572e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (3.869619261231789231e-01+9.816959938671353525e-01j), (1.288859899397051256e-01+7.553087361206127781e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (9.736856930603301485e-01+3.467081053673038982e-01j), (9.681455491580988060e-01+5.846058943763158267e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (6.586057745888632686e-01+4.441962264852091780e-01j), (8.841464331785650055e-01+5.629940273645384075e-02j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (1.436082032328035440e-01+9.215045838391666688e-01j), (5.417946716011905472e-01+2.612578062837809245e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (6.364736404471585951e-01+3.088187685927702431e-01j), (5.397087675575866772e-01+5.727567023693889148e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (3.533260395169702806e-01+5.308258507964199735e-01j), (8.560804194330723371e-01+2.225444252249459964e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (3.911889792866701798e-01+2.651059966314859295e-01j), (1.471923451481303990e-01+9.033383304137666547e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (1.679054347652353396e-02+4.524775351504471965e-01j), (9.123302245792026532e-01+9.678336773768176915e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (9.053350761351773857e-01+5.462532623334352966e-01j), (3.194812074456093720e-01+1.997165451171395434e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (3.527294328510258703e-01+5.773545913758337811e-01j), (5.319483873350845382e-01+3.198601062023855857e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (2.671950915285750128e-01+7.322088365751938666e-01j), (8.669386591300435319e-01+2.227924490676488345e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (4.508492360521476616e-01+1.006009118149013837e-01j), (4.666225632903762133e-01+6.367229777040364080e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (8.112851413285327995e-01+3.457352788758505380e-02j), (1.656693031459698373e-01+7.766226052153818449e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (3.183522755417235173e-01+9.955903709634496002e-01j), (7.093753131923863364e-02+2.537275043730657931e-02j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (8.128575562646949138e-01+7.622903954436972551e-01j), (3.119986985437475102e-01+1.358767208803570714e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (5.585393878539129942e-01+7.498117807935370527e-01j), (9.929333041828924955e-01+2.740214816366239869e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (8.710140675117201692e-01+9.617232504242612112e-02j), (8.174138590428616791e-01+4.065711162685500257e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (6.120176915736609269e-01+6.027276547594260236e-01j), (3.014869249639835491e-01+3.827668661661409732e-02j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (5.115386777335014790e-01+2.988011170066308120e-01j), (6.601016380180031451e-01+7.460857699807432741e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (9.965579251021254859e-01+2.875525898847534068e-01j), (4.426513180845028650e-01+4.970784612884104892e-02j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (8.887633907023090307e-01+9.900515268456872020e-01j), (8.522554869550621470e-01+5.424726133378146020e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (1.195788871462195591e-01+4.495917036339697193e-01j), (6.016513827547776971e-01+5.101574841556235640e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (3.176224080672722661e-01+6.019369655217078341e-01j), (8.290318393789409823e-01+4.397184488587435602e-02j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (4.998339158282084638e-01+5.026542463512664316e-01j), (2.767564357247914719e-01+6.621870777861413870e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (5.651069101726349242e-01+8.725630861844316799e-01j), (7.924359183687204045e-01+6.527705756766519762e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (3.665123828975831444e-01+1.029217631023239266e-01j), (4.923046529898972290e-01+4.304269508141103096e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (3.765072096613998331e-01+4.171520623230731140e-01j), (6.402971728958649633e-01+2.761002732011279548e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (2.268857328938985729e-01+3.574256056443844143e-01j), (4.489228422070079549e-01+9.031522985709157236e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (1.027642766070778757e-01+3.274134046531207431e-01j), (7.847403491743560888e-01+3.534176105957025360e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (4.105325515995031926e-01+6.364166897237492071e-01j), (7.234553298171412239e-01+9.988826657852749591e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (7.046295975007509371e-01+6.015894352322437300e-01j), (3.025577600214557350e-02+7.916596281828207626e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (2.281851911018744072e-01+4.118711967296186938e-01j), (3.311434938926834937e-01+9.034296215407502384e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (2.157667785288635010e-01+3.781848233096866130e-01j), (5.374568988584199625e-01+9.706768384956404594e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (3.171904889839692876e-01+1.120903612444945630e-02j), (9.162367917738305501e-01+4.863780838333068290e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (8.019336214784311689e-02+5.970069587170387937e-01j), (9.078362120124627843e-02+1.329573386812044067e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (7.902650966372793961e-01+5.485051756668288814e-01j), (5.847655207217355988e-01+9.993225494224876604e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (8.042690661440461408e-01+2.433255260056970126e-01j), (9.457924513326123606e-01+7.816290144503813542e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (1.035271844884733117e-01+2.265845558459045339e-02j), (2.858629402484492710e-01+9.286241979284257653e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (9.550079258670253202e-01+8.713081795276966801e-03j), (4.287466301449812667e-01+9.580820882775715752e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (5.558299142850151586e-01+6.268457444539119461e-01j), (8.197478214569060562e-01+8.276934842619336763e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (1.660361197741818673e-01+6.124114889399877582e-01j), (4.194797937713111713e-01+1.890349813810724422e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (6.180064431448173412e-02+1.409382518227789705e-01j), (8.811357576199443375e-01+3.483507064544971721e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (5.429083387795685667e-03+4.368319470768425861e-01j), (8.962349571516012858e-01+2.333544319026399361e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (7.883799697843475451e-01+7.547320341160521640e-01j), (3.698546545027916466e-01+6.383785727668278565e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (3.723906480673807584e-01+4.091083728843819545e-01j), (4.356196471618219990e-01+5.361720505783439394e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (3.191631380864878853e-02+8.528062127952976690e-01j), (2.206450118630931545e-01+6.367894333619306124e-02j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (2.855676842286418715e-01+5.003013297638010393e-01j), (4.970388996311709828e-01+1.769918908212266828e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (9.285631481742514515e-01+1.307457992369214228e-01j), (5.225369359309337547e-01+3.595642734272972429e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (3.496506187039059022e-01+3.497411084656846247e-01j), (9.313168699821017249e-01+6.197427331139643281e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (6.412660854198147797e-01+9.192703711725552784e-01j), (4.053852006712542755e-01+7.857209011054899772e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (4.046866874372121448e-01+4.996334365567638436e-01j), (5.220207280776720804e-01+4.704425968819542225e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (5.427823399153328676e-01+3.696732145573489170e-01j), (6.972521769402894032e-01+3.131762916134567254e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (1.583083828649243241e-01+8.338179583666669448e-01j), (4.781764786343294382e-01+9.731894164579280027e-02j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (3.996264499393383796e-01+6.575921212965016860e-01j), (3.916088497007786939e-01+4.164418684284287853e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (1.974341569861377543e-01+9.760552303095041404e-01j), (1.622437226389328302e-03+6.571747763365847206e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (3.681953898547669635e-01+9.801845313705779272e-01j), (7.019781900909356498e-01+4.886557068047094887e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (7.895116550797345312e-01+4.589928325401787523e-01j), (9.678902009544508855e-01+2.102835224426204963e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (9.033555745432405581e-01+5.317291354357203126e-01j), (3.807650380099398824e-01+8.304754716729072506e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (7.230113624212621826e-01+2.405176602556373666e-01j), (5.897356126550821198e-01+9.098421943825800717e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (6.149369556229368206e-01+9.543591383191688537e-01j), (6.969060460030751525e-01+7.456361963403762561e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (9.326295732472554834e-01+4.940626374037493385e-02j), (8.459122250780797270e-01+2.643179688108281411e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (1.278451378337415179e-01+8.811209563669130107e-01j), (6.628272653669773362e-01+6.530820037408203715e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (6.250563981389375412e-01+5.951682047326991576e-01j), (3.912056539277437572e-01+2.778159157452059214e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (7.404217769261498550e-01+8.866617571686313815e-01j), (9.898355034150121412e-01+4.544678257618242068e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (9.857067935380314783e-02+4.149381558371030287e-01j), (6.564056471069851240e-01+6.523024506609239603e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (7.749384290268956921e-01+3.496905628964475099e-01j), (8.426778718593381790e-01+9.166427080291849050e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (5.395224480135595302e-01+8.523933703834450926e-01j), (6.325128120703339407e-01+5.962308477113159588e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (7.302576996724680081e-01+5.750856002076640827e-01j), (3.971207163875056789e-01+9.542390388030441706e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (2.064313262534038795e-01+9.765211411980668776e-01j), (2.819355356641113364e-01+4.405921576736165912e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (2.105356232348529755e-01+3.142694511555379488e-01j), (9.137698836065450969e-01+1.406604041777301806e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (2.388628770104341825e-01+3.773515283061863457e-01j), (6.601758169909486273e-01+2.056492830099048152e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (1.192949604714222955e-01+9.488641045584560452e-01j), (1.296981889228193685e-01+7.967472770494934409e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (2.555299348212387578e-01+1.185555847444781374e-01j), (6.968239974171563933e-02+2.133231115491385221e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (4.492552881799661835e-01+6.581669430835568324e-02j), (9.504875938553715153e-01+7.112964841210335232e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (5.549801257397735110e-02+7.439219061827493373e-01j), (8.326947700190935331e-01+4.363738385412058163e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (4.768732645746105447e-01+2.823445970232707491e-02j), (5.741540638817967945e-01+9.009280999495635767e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (7.378319278734080111e-01+5.483733231008344200e-01j), (5.674809496887512905e-01+3.562251354323144881e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (2.912818916699065896e-01+9.958487053279871937e-01j), (9.530365727487719596e-01+6.358583072598719133e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (5.738842466436513412e-01+9.927604477599996091e-01j), (3.072711636975908878e-01+8.059258570624685536e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (7.383718590128719450e-01+2.078643911690949420e-01j), (3.550677579024107411e-01+4.329020974411657008e-02j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (2.354432161615593877e-01+8.495973511300924930e-02j), (7.839925881069158553e-01+8.784780568780592436e-02j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (4.750508008080581712e-01+7.748278665643646423e-01j), (7.370203506298474982e-01+2.619357371709679638e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (4.485145957345335610e-01+4.289706663094793315e-01j), (6.013993954129147612e-01+4.146902684003576089e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (7.453434624331767289e-02+4.398784297688776990e-01j), (9.702300063811930553e-02+9.399944330174738738e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (6.216772496980177420e-01+5.666578454132484843e-01j), (1.904865171222176468e-01+6.449900450644134864e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (9.317787343270301781e-01+4.756381206105292359e-01j), (1.400999031647927051e-01+7.653679944217949283e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (9.966285714569679266e-01+5.635873634955645972e-01j), (1.534849875138799558e-01+9.539964103872700107e-02j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (5.988130242946138049e-01+8.153186489440228391e-01j), (8.604565237686293555e-01+1.200976241090919716e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (1.259541656672034105e-01+1.301642237710252115e-01j), (8.111652626845469172e-01+8.691874353520688823e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (3.381037458878266566e-02+2.236722397357793213e-02j), (7.583016108333441307e-01+4.579733479389491713e-02j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (6.586957790064356111e-01+8.615193021402571816e-01j), (2.809288041564350635e-02+5.502462764810642781e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (5.763533786934555980e-01+8.528127737775914596e-02j), (7.129635624292862683e-02+9.108418491949181739e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (7.302691397590033162e-02+3.106036282491767553e-01j), (4.841355548510761775e-01+2.951920645415290201e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (9.360782860924981019e-01+2.450260619406779972e-01j), (2.623049490591794486e-01+6.031853015076837909e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (7.674650545156059822e-01+9.676020732941061908e-01j), (5.649786014751868590e-01+3.081778271413369019e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (6.523288519817298514e-01+4.462190041546866270e-01j), (9.432488995884809047e-01+8.539520498317000330e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (8.185424519161564882e-01+5.813872089148640621e-01j), (9.222128942472959112e-01+1.499864607093709390e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (6.649792754888628199e-02+3.492980520825972324e-02j), (7.098715093236752649e-01+7.388115582826229044e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (1.168971797728054485e-01+6.065671370760687964e-01j), (7.384031971429354524e-01+8.667575438368023688e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (9.042695968276309726e-01+7.211530126092123849e-01j), (1.047866617092216845e-01+7.361999932659769597e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (5.146324848502614735e-01+3.153953327807980100e-01j), (8.035731581918914568e-02+4.772541678685465749e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (9.078253311829017624e-01+6.067453873815620291e-02j), (9.604864172388370980e-01+3.036861374134974811e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (4.029624679065878512e-01+4.892973791308619091e-01j), (1.448121111196165600e-01+5.557762981307711181e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (5.144874408484205741e-01+3.046534513254929299e-01j), (9.159860537056706553e-01+8.741622753607083407e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (3.317217014437752187e-01+3.691968337928123178e-01j), (5.933851029992603943e-01+1.621525947244576438e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (3.202734656285070036e-01+6.454466001855192481e-01j), (8.533704916369752036e-01+7.636851788410121689e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (8.135429138640049018e-02+6.511816734851869626e-01j), (9.324757606237608076e-01+9.702936601529400518e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (1.710287154691322309e-01+4.483724959792328990e-01j), (6.512793220936800020e-01+4.657529684188561614e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (4.329429944909009009e-01+4.992373568919472593e-02j), (6.920260005348621846e-01+8.604994070373344073e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (4.346413443759016282e-01+1.980687188076827310e-01j), (5.333939222219883369e-01+2.785547715271652347e-02j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (7.313195674654370260e-01+3.235713885667172995e-01j), (3.725691921785587724e-01+2.518683085830559776e-01j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (8.540395570233739742e-01+3.181888132497939781e-01j), (3.801631568634303848e-01+2.562896036905144559e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (8.849169289312397435e-01+8.302551999152905093e-01j), (8.439553409867104339e-01+6.756408187224987039e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (8.396228563349918961e-01+7.760129379046865061e-02j), (9.167891833404042679e-01+9.436503265368823001e-03j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (2.984459385115419972e-01+2.955131777531028181e-01j), (2.156062359440682474e-01+9.732623313330239778e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (3.385317125160184348e-01+4.474521372460429358e-01j), (2.953883314985898956e-01+2.121799282515673957e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (1.282025048101897990e-02+3.405666868795830249e-01j), (7.806820922125149442e-01+4.549099184704826770e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (1.728707130823100568e-01+7.220063644015854987e-01j), (8.670410247714754881e-01+2.028642557907066601e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (4.214093754818734050e-01+2.934272333101882735e-01j), (2.349779369003975882e-01+7.937862832411693992e-01j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (2.691348388553007620e-01+4.054632533743872669e-01j), (3.056907560020556414e-01+9.132424379302541695e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (7.585637176906497858e-01+1.400744599762488996e-01j), (3.706174184696596763e-01+3.743623378048658301e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (4.380860154987098465e-01+7.257524260624014234e-01j), (8.617287858266119427e-01+3.781457852561773691e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (6.901203419652561788e-01+3.083034899412344654e-01j), (2.722796549065295002e-01+8.649757431068509916e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.655802841644754553e-01+6.294589244027013475e-01j), (4.658868698918696705e-01+9.850646877451524341e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (4.839292249375599653e-01+6.725917479473735305e-01j), (9.609295654752973981e-01+9.041379586046280892e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (8.939508065865860997e-01+6.070077209406092855e-01j), (4.654793180745632197e-01+8.931604991329870069e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (7.763479549667983148e-01+8.590242777196119839e-01j), (8.985175842049364370e-02+2.810202388606765078e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (4.272712166714596194e-01+6.690085497250604085e-01j), (9.717367849017699566e-02+7.375075963390258504e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (6.443786309590249228e-02+1.267072297722068308e-01j), (8.716207713849924987e-01+8.828814707797891792e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (9.644033504493820796e-01+8.579990275111514242e-01j), (5.572192396779795942e-02+9.096814565377754347e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (9.801350639891163175e-01+9.541997613685888613e-01j), (9.360093901877653000e-02+4.726983772132291595e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (9.642332539053507512e-01+1.767785969058527362e-01j), (6.250483070592343093e-01+6.810901975104400874e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (5.007415475013563544e-01+1.978107362228855859e-01j), (5.074486278244288995e-01+2.286969497521980088e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (5.380845712866328956e-01+6.571444055814645857e-02j), (2.578360600601585784e-01+7.295380469072506591e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (3.281706028529007835e-02+9.371528063601797243e-01j), (9.120940684350054006e-01+5.531370716630514828e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (7.455189281799109446e-01+4.843617524018578591e-01j), (1.596742991481521212e-01+2.852924586022432818e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (2.696307712133186874e-01+4.554523191918199432e-01j), (9.827360437896923706e-01+7.463052983591766942e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (9.324373030015087327e-01+6.985046733058651869e-01j), (7.315065067144435051e-01+1.558894729606974394e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (2.192060123178405373e-01+3.197100172325345602e-01j), (6.888720107301238293e-02+7.815016471519768970e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (2.672157846075450260e-01+3.761887196613260542e-01j), (4.608246493372303298e-01+4.690249555134149428e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (5.156907661906307005e-01+4.995662818773460856e-02j), (7.407658070807072725e-01+7.197763694935459533e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (7.716726487655576339e-01+7.259490337059986143e-01j), (2.234605049620930206e-02+5.803560885364021926e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (8.667372065176157658e-01+1.468636766099170599e-01j), (5.697790305957208812e-01+6.464469960043728314e-02j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (9.448181009222866855e-01+7.800449575454583284e-01j), (2.785857380458476307e-01+2.177667859780431092e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (8.161322462731315230e-01+5.305045972858543069e-01j), (1.366427036565406317e-01+5.383465614196131233e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (6.662340505518684619e-01+2.721379682274165379e-01j), (8.089150648587564163e-01+2.090007784993863638e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (1.991464926402243263e-01+8.066096690146116188e-01j), (4.352846589626547802e-01+8.740748332898158335e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (1.351623584030303693e-01+3.155529990696126497e-02j), (4.644080843454506669e-01+7.698386055497440372e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (4.990653148682717699e-01+9.025079395300918961e-01j), (9.706204167601071298e-01+7.397662996810316915e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (3.007299210058037575e-01+7.842577683797550270e-01j), (8.329819279200572080e-01+8.787185746485454141e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (9.920157576240469233e-01+4.698013837047212427e-01j), (5.193831892273768069e-01+2.760249913232810659e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (6.829062368439799968e-01+3.683701919322088791e-01j), (5.845735486792456026e-01+8.778487957514721218e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (1.709903325396935347e-01+9.745769187818457135e-01j), (7.419313939159518645e-01+9.391071780247048917e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (1.966707352625056693e-01+5.741066736702620243e-01j), (9.318877849844107164e-01+7.503708392175689745e-02j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (4.269361388570211968e-01+2.747943639885437328e-01j), (9.640295654187036600e-02+2.819482115098199682e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (9.048594000050828035e-01+3.838742653642749358e-01j), (4.491686952555163925e-01+9.980513773770849362e-03j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (5.783975188473818863e-01+3.552258769966883944e-01j), (4.251154909738197318e-02+3.706596149597104484e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (4.649668620930408336e-01+9.981823972633609987e-01j), (1.875018095967118104e-02+6.923287828353554829e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (2.994463888030947096e-01+9.422896706262801070e-01j), (5.366825317852850219e-01+7.058836589125707661e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (2.494209379480043509e-01+2.357028625114574449e-01j), (2.378027843900819560e-01+4.690417142578691134e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (3.296476639992234059e-01+3.735818651730035134e-01j), (4.491257037141679342e-01+8.791875202469245920e-02j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (1.504314574755941658e-01+9.778412268513502204e-01j), (8.285566120586462802e-01+6.675875913680058282e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (2.638953686351853678e-01+2.595947127196351900e-03j), (2.585670520795586569e-01+6.400678204319087961e-02j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (4.879347679191877729e-01+4.036216689576997974e-01j), (6.838929668078488344e-01+9.009540074920934227e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (9.645033166267015234e-01+2.158507371361749749e-01j), (1.154662195019827697e-01+9.320441117300657385e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (1.827654302302181843e-01+6.875282960269162302e-01j), (2.474359602586131412e-01+4.428716138317166928e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
